URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.ch/ig/ch-ig/ValueSet/ch-ig-example,1.2.1,draft,,ChIgExample,CH IG Example,"CH IG Example value set is just an example!",,"Internal"
http://fhir.ch/ig/ch-ig/ValueSet/ch-ig-example-sct,1.2.1,draft,,ChIgExampleSct,CH IG Example SNOMED CT,"CH IG Example SNOMED CT value set is just an other example!",,"SCT"
http://fhir.ch/ig/ch-ig/ValueSet/ch-ig-example-translation,1.2.1,draft,,ChIgExampleTranslation,CH IG Example Translation,"CH IG Example Tranlation value set is just an example with translated values!",,"Internal"
