URL,Version,Status,OIDs,Name,Title,Description,Used
http://fhir.ch/ig/ch-emr/CodeSystem/ch-emr-mri-safety-status-cs,1.0.0-ballot,active,,ChEmrMriSafetyStatusCS,CH EMR MRI Safety Status,"Safety classification of a medical device in the magnetic resonance imaging (MRI) environment. Semantics aligned with ASTM F2503 (Standard Practice for Marking Medical Devices and Other Items for Safety in the Magnetic Resonance Environment). Defined locally because SNOMED CT International does not currently publish dedicated qualifier-value concepts for these classifications.",
