URL,Version,Status,OIDs,Name,Title,Description,Used
http://fhir.ch/ig/ch-rad-order/CodeSystem/ch-rad-order-dicom-unknown,2.0.0,active,,ChRadOrderDicomUnknown,Contains Code for UNKNOWN in dicom context,"Definition for UNKNOWN in the context CH RAD-Order in order to handle non conformant Dicom metadata.",
http://fhir.ch/ig/ch-rad-order/CodeSystem/ch-rad-order-order-detail-type,2.0.0,active,,ChRadOrderOrderDetailType,Type of Order Detail,"Definition for Type of Order Detail Code System in the context of CH RAD-Order.",
http://fhir.ch/ig/ch-rad-order/CodeSystem/ch-rad-order-requested-service,2.0.0,active,,ChRadOrderRequestedService,Requested Service,"Definition for Requested Service Code System in the context of CH RAD-Order.",
