URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://fhir.ch/ig/ch-alis-connect/ValueSet/SwissMedicalSpecialities,1.0.0-ballot,active,,SwissMedicalSpecialities,SwissMedicalSpecialities,"ValueSet for Swiss medical specialty areas (Fachbereiche) used in ambulatory care settings. Based on the regulation document 'Reglement Fachbereiche inkl. Liste der Fachbereiche' valid from January 1, 2026. Declared as fragment: only the codes actually referenced in this IG are listed here.",,"Internal"
http://fhir.ch/ig/ch-alis-connect/ValueSet/ch-alis-connect-paramtyp,1.0.0-ballot,active,,ChAlisParamTyp,CH ALIS ParamTyp,"This value set defines the ParamTyp, which are displayed via CH ALIS Extension ParameterV40.",,"Internal"
http://fhir.ch/ig/ch-alis-connect/ValueSet/ch-alis-connect-persontyp,1.0.0-ballot,active,,ChAlisPersonTyp,CH ALIS PersonTyp,"This value set defines the PersonTyp.",,"Internal"
http://fhir.ch/ig/ch-alis-connect/ValueSet/lkaat,1.0.0-ballot,active,,LKAAT,LKAAT,"Externally maintained ambulatory physician tariff catalogue (LKAAT) published by OAAT. Declared as not-present: its codes are referenced from this IG but not enumerated here, because the catalogue is owned and published externally.",,"Internal"
