URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://fhir.ch/ig/ch-term/ValueSet/DocumentEntry.healthcareFacilityTypeCode,3.4.0,active,"2.16.756.5.30.1.127.3.10.1.11",DocumentEntryHealthcareFacilityTypeCode,DocumentEntry.healthcareFacilityTypeCode,"Type of healthcare facility as per Annex 3; EPRO-FDHA.       This code describes the type of healthcare facility in which the document was compiled during the treatment process. In conjunction with the authorisation control, the patient can use this information to assign all documents from a specific type of healthcare facility to a specific confidentiality level in their rights and attributes, for example.","StructureDefinition/ch-ems-organization","SCT"
http://fhir.ch/ig/ch-term/ValueSet/HCProfessional.hcSpecialisation,3.4.0,active,"2.16.756.5.30.1.127.3.10.8.2",HCProfessionalHcSpecialisation,HCProfessional.hcSpecialisation,"HCProfessional.hcSpecialisation","StructureDefinition/ch-ems-practitionerrole","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-term/ValueSet/bfs-country-codes,3.4.0,active,,BfsCountryCodes,BFS Verzeichnis der Staaten und Gebiete,"BFS defines the valid country codes in Switzerland","StructureDefinition/ch-ems-location-locationdestination,StructureDefinition/ch-ems-patient","hl7.terminology.r4"
http://fhir.ch/ig/ch-term/ValueSet/edqm-administrationmethod,3.4.0,active,,AdministrationMethodEDQM,EDQM - Administration Method,"ValueSet Administration method from EDQM, AME, see https://standardterms.edqm.eu/#","StructureDefinition/logicalmodel-ems-protocol,StructureDefinition/ch-ems-medicationadministration,StructureDefinition/ch-ems-medicationstatement","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-term/ValueSet/edqm-pharmaceuticaldoseform,3.4.0,active,"2.16.756.5.30.1.1.11.3",PharmaceuticalDoseFormEDQM,EDQM - Pharmaceutical Dose Form,"Valueset Pharmaceutical Dose Form from EDQM, PDF, export20.5.2021, see https://standardterms.edqm.eu/#","StructureDefinition/ch-ems-medication,StructureDefinition/logicalmodel-ems-protocol","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-term/ValueSet/edqm-routeofadministration,3.4.0,active,"2.16.756.5.30.1.1.11.2",RouteOfAdministrationEDQM,EDQM - RouteOfAdministration,"Valueset RouteOfAdministration from EDQM, ROA, export 1.6.2021, see https://standardterms.edqm.eu/\#","StructureDefinition/logicalmodel-ems-protocol,StructureDefinition/ch-ems-medicationadministration,StructureDefinition/ch-ems-medicationstatement","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-term/ValueSet/mainguarantor,3.4.0,active,,MainGuarantor,Main Guarantor,"Codes for the different types of a main guarantor.","StructureDefinition/ch-ems-coverage","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-term/ValueSet/servicerequest-category,3.4.0,active,,VSServiceRequestCategory,ServiceRequest Category,"Codes for the category of service request used to define the requested service.","StructureDefinition/ch-ems-servicerequest","ch.fhir.ig.ch-term"
http://hl7.org/fhir/ValueSet/additional-instruction-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.95",SNOMEDCTAdditionalDosageInstructions,SNOMED CT Additional Dosage Instructions,"This value set includes all SNOMED CT Additional Dosage Instructions.","StructureDefinition/ch-ems-medicationstatement","SCT"
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/ch-ems-location-locationdestination,StructureDefinition/ch-ems-patient,StructureDefinition/logicalmodel-ems-protocol","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/ch-ems-location-locationdestination,StructureDefinition/ch-ems-patient,StructureDefinition/logicalmodel-ems-protocol","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/ch-ems-patient,StructureDefinition/ch-ems-practitioner,StructureDefinition/logicalmodel-ems-protocol","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.133",AllergyIntoleranceCategory,AllergyIntoleranceCategory,"Category of an identified substance associated with allergies or intolerances.","StructureDefinition/ch-ems-allergyintolerance","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-criticality,4.0.1,draft,"2.16.840.1.113883.4.642.3.129",AllergyIntoleranceCriticality,AllergyIntoleranceCriticality,"Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","StructureDefinition/ch-ems-allergyintolerance","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/allergy-intolerance-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.131",AllergyIntoleranceType,AllergyIntoleranceType,"Identification of the underlying physiological mechanism for a Reaction Risk.","StructureDefinition/ch-ems-allergyintolerance,StructureDefinition/logicalmodel-ems-protocol","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/allergyintolerance-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.1372",AllergyIntoleranceClinicalStatusCodes,AllergyIntolerance Clinical Status Codes,"Preferred value set for AllergyIntolerance Clinical Status.","StructureDefinition/ch-ems-allergyintolerance","THO"
http://hl7.org/fhir/ValueSet/allergyintolerance-verification,4.0.1,draft,"2.16.840.1.113883.4.642.3.1370",AllergyIntoleranceVerificationStatusCodes,AllergyIntolerance Verification Status Codes,"Preferred value set for AllergyIntolerance Verification Status.","StructureDefinition/ch-ems-allergyintolerance","THO"
http://hl7.org/fhir/ValueSet/approach-site-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.346",SNOMEDCTAnatomicalStructureForAdministrationSiteCodes,SNOMED CT Anatomical Structure for Administration Site Codes,"This value set includes Anatomical Structure codes from SNOMED CT - provided as an exemplar.","StructureDefinition/ch-ems-medicationadministration,StructureDefinition/ch-ems-medicationstatement","SCT"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/ch-ems-observation-airways,StructureDefinition/ch-ems-procedure-precautionsinfection,StructureDefinition/ch-ems-observation-avpu,StructureDefinition/ch-ems-procedure-transportation,StructureDefinition/ch-ems-servicerequest,StructureDefinition/ch-ems-observation-diagnosis,StructureDefinition/ch-ems-observation-coldexposure,StructureDefinition/ch-ems-procedure-airways,StructureDefinition/ch-ems-observation-missiontimestatus,StructureDefinition/ch-ems-observation-stroke-fast,StructureDefinition/ch-ems-observation-deathmanner,StructureDefinition/ch-ems-observation-pupilshape,StructureDefinition/ch-ems-observation-conditionchange,StructureDefinition/ch-ems-observation-naca,StructureDefinition/ch-ems-observation-gcs,StructureDefinition/ch-ems-procedure,StructureDefinition/ch-ems-observation-pupilsize,StructureDefinition/ch-ems-procedure-woundtreatment,StructureDefinition/ch-ems-observation-bloodpressure,StructureDefinition/ch-ems-observation-heartrate,StructureDefinition/ch-ems-procedure-breathing,StructureDefinition/ch-ems-observation,StructureDefinition/ch-ems-observation-anamnesissymptom,StructureDefinition/ch-ems-observation-statuspriority,StructureDefinition/ch-ems-observation-heatexposure,StructureDefinition/ch-ems-observation-breathing,StructureDefinition/ch-ems-procedure-pretreatment,StructureDefinition/logicalmodel-ems-protocol,StructureDefinition/ch-ems-observation-cardiacarrest,StructureDefinition/ch-ems-observation-anamnesisevent","SCT"
