Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Bundle-C-D7-HCP1-C1.json	11195	4	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	24	27	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D1-HCP1-C1.json	22394	5	4	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	40	44	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D2-HCP2-C2.json	28213	6	4	0	0	0	0	0	1	17	0	0	0	0	0	0	0	1	0	0	52	51	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D3-HCP1-C1.json	27241	5	5	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	49	55	0	0	0	0	0	1
fsh-generated/resources/Bundle-D-D4-HCP2-C2.json	32756	6	6	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	59	59	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D5-HCP1-C1.json	10510	4	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	28	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D6-HCP2-C2.json	13608	4	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	30	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D7-HCP3-C1.json	13607	5	3	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	27	29	0	0	0	0	0	0
fsh-generated/resources/Bundle-E-D1-HCP1-C1.json	21886	5	4	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	42	42	0	0	0	0	0	0
fsh-generated/resources/Bundle-E-D2-HCP1-C1.json	10429	4	4	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D1-HCP1-C1.json	15138	4	3	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	31	35	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D2-HCP1-C1.json	16399	10	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	34	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D3-HCP1-C1.json	10240	10	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D4-HCP1-C1.json	11577	9	3	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	24	26	0	0	0	0	0	0
