Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Bundle-C-D7-HCP1-C1.json	11471	5	0	0	0	0	3	0	0	70	0	0	0	0	0	0	0	0	0	0	43	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D1-HCP1-C1.json	22124	5	1	0	0	0	5	0	1	167	0	0	0	0	0	0	0	0	0	0	81	39	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D2-HCP2-C2.json	27811	6	0	0	1	0	6	0	1	223	0	0	0	0	0	0	0	0	0	0	102	49	0	0	0	0	0	1
fsh-generated/resources/Bundle-D-D3-HCP1-C1.json	27003	6	0	0	0	0	5	0	1	203	0	0	0	0	0	0	0	1	0	0	99	49	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D4-HCP2-C2.json	32386	6	0	0	0	0	6	0	1	248	0	0	0	0	0	0	0	0	0	0	119	54	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D5-HCP1-C1.json	10770	4	0	0	0	0	4	0	0	67	0	0	0	0	0	0	0	0	0	0	39	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D6-HCP2-C2.json	14118	5	0	0	0	0	6	0	1	103	0	0	0	0	0	0	0	0	0	0	51	28	0	0	0	0	0	1
fsh-generated/resources/Bundle-D-D7-HCP3-C1.json	14117	5	0	0	0	0	5	0	0	104	0	0	0	0	0	0	0	0	0	0	53	29	0	0	0	0	0	0
fsh-generated/resources/Bundle-E-D1-HCP1-C1.json	21616	5	1	0	0	0	8	0	1	167	0	0	0	0	0	0	0	0	0	0	80	40	0	0	0	0	0	0
fsh-generated/resources/Bundle-E-D2-HCP1-C1.json	10689	4	0	0	0	0	3	0	0	70	0	0	0	0	0	0	0	0	0	0	38	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D1-HCP1-C1.json	15125	5	0	0	0	0	4	0	1	109	0	0	0	0	0	0	0	1	0	0	56	32	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D2-HCP1-C1.json	16398	5	0	0	0	0	3	0	0	112	0	0	0	0	0	0	0	0	0	0	62	35	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D3-HCP1-C1.json	10500	4	0	0	0	0	3	0	1	65	0	0	0	0	0	0	0	0	0	0	39	24	0	0	0	0	0	3
fsh-generated/resources/Bundle-F-D4-HCP1-C1.json	11853	5	0	0	0	0	3	0	0	70	0	0	0	0	0	0	0	0	0	0	97	26	0	1	0	0	0	0
fsh-generated/resources/Bundle-F-D5-HCP1-C1.json	10415	5	0	0	0	0	3	0	0	62	0	0	0	0	0	0	0	0	0	0	39	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D6-HCP1-C1.json	11708	4	0	0	0	0	5	0	1	68	0	0	0	0	0	0	0	0	0	0	42	27	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDA01.json	29273	6	1	0	0	0	7	0	1	239	0	0	0	0	0	0	0	0	0	0	108	51	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA01b.json	31350	6	0	0	0	0	17	0	1	258	0	0	0	0	0	0	0	1	0	0	117	55	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDA02.json	31833	5	0	0	0	0	9	0	1	254	0	0	0	0	0	0	0	0	0	0	117	54	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA02b.json	33910	6	0	0	0	0	6	0	1	280	0	0	0	0	0	0	0	0	1	0	127	58	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDA03.json	34352	7	0	0	0	0	5	0	1	274	0	0	0	0	0	0	0	0	0	0	126	60	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA03b.json	36429	6	0	0	0	0	5	0	1	301	0	0	0	0	0	0	0	1	0	0	135	62	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA04.json	35402	6	0	0	0	0	6	0	1	394	0	0	0	0	0	0	0	0	0	0	131	64	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA04b.json	37479	8	0	0	0	0	5	0	1	304	0	0	0	0	0	0	0	0	0	0	145	68	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB01.json	23933	5	0	0	0	0	4	0	1	175	0	0	0	0	0	0	0	0	0	0	88	46	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDB01b.json	26010	5	0	0	0	0	5	0	1	202	0	0	0	0	0	0	0	1	0	0	97	50	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB02.json	24033	6	1	0	0	0	4	0	0	176	0	0	0	0	0	0	0	0	0	0	89	47	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB02b.json	26110	5	0	0	0	0	69	0	1	202	0	0	0	0	0	0	0	0	0	0	96	46	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB03.json	24117	5	0	0	0	0	5	0	1	188	0	0	0	0	0	0	0	0	0	0	89	42	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB03b.json	26194	6	0	0	0	0	4	0	1	204	0	0	0	0	0	0	0	1	0	0	97	44	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB04.json	24929	5	0	0	0	0	4	0	0	191	0	0	0	0	0	0	0	0	0	0	91	44	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDB04b.json	27006	6	0	0	0	0	4	0	1	235	0	0	0	0	0	0	0	0	0	0	100	44	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB05.json	24115	6	0	0	0	0	5	0	1	179	0	0	0	0	0	0	0	0	0	0	88	42	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB05b.json	26191	5	1	0	0	0	5	0	1	211	0	0	0	0	0	0	0	0	0	0	102	47	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC01.json	14422	5	0	0	0	0	3	0	0	99	0	0	0	0	0	0	0	1	0	0	53	30	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC01b.json	16499	5	0	0	0	0	3	0	1	130	0	0	0	0	0	0	0	0	0	0	61	32	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC02.json	17892	5	0	0	0	0	3	0	0	133	0	0	0	0	0	0	0	0	0	0	66	33	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC02b.json	19969	5	0	0	0	0	4	0	1	160	0	0	0	0	0	0	0	0	0	0	73	35	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC03.json	25179	5	0	0	0	0	4	0	0	181	0	0	0	0	0	0	0	0	0	0	94	44	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDC03b.json	27256	6	0	0	0	0	6	0	1	211	0	0	0	0	0	0	0	0	0	0	102	48	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC04.json	10559	4	0	0	0	0	3	0	1	66	0	0	0	0	0	0	0	1	0	0	38	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC04b.json	12635	4	0	0	0	0	3	0	0	90	0	0	0	0	0	0	0	0	0	0	47	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC05.json	10235	5	0	0	0	0	2	0	0	63	0	0	0	0	0	0	0	0	0	0	37	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC05b.json	12312	4	1	0	0	0	3	0	1	90	0	0	0	0	0	0	0	0	0	0	46	27	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD01.json	39614	7	0	0	0	0	5	0	1	319	0	0	0	0	0	0	0	0	0	0	147	66	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD01b.json	41691	6	0	0	0	0	6	0	1	356	0	0	0	0	0	0	0	0	0	0	157	69	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDD02.json	50434	7	0	0	0	0	5	0	2	394	0	0	0	0	0	0	0	1	0	0	185	82	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD02b.json	52511	7	0	0	0	0	6	0	1	416	0	0	0	0	0	0	0	0	0	0	194	85	0	0	1	0	0	0
fsh-generated/resources/Bundle-RDD03.json	22560	5	0	0	0	0	3	0	1	177	0	0	0	0	0	0	0	0	0	0	82	42	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD03b.json	24637	5	0	0	0	0	4	0	1	192	0	0	0	0	0	0	0	1	0	0	91	44	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDE01.json	23830	5	0	0	0	0	4	0	0	176	0	0	0	0	0	0	0	0	0	0	89	41	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDE01b.json	25907	6	0	0	0	0	3	0	1	202	0	0	0	0	0	0	0	0	0	0	95	42	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF01.json	14666	4	0	0	0	0	5	0	0	99	0	0	0	0	0	0	0	0	0	0	54	30	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF01b.json	16743	5	1	0	0	0	5	0	1	125	0	0	0	0	0	0	0	0	0	0	62	31	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF02.json	10639	4	0	0	0	0	5	0	0	65	0	0	0	0	0	0	0	0	0	0	39	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF02b.json	12716	5	0	0	0	0	5	0	1	91	0	0	0	0	0	0	0	1	0	0	47	27	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF03.json	10510	4	0	0	0	0	5	0	0	71	0	0	0	0	0	0	0	0	0	0	38	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF03b.json	10515	4	0	0	0	0	3	0	0	63	0	0	0	0	0	0	0	0	0	0	39	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-vacd-basic-immunization-cs.json	11815	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	51	3085	0	0	0	2	0	1
fsh-generated/resources/CodeSystem-ch-vacd-clinical-decision-support-event-cs.json	2395	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	82	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-vacd-entry-conflict-cs.json	1519	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	67	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-vacd-exposure-risks-cs.json	1969	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	80	0	0	0	0	0	0
fsh-generated/resources/Composition-2-1-ImmunizationAdministrationComposition.json	12196	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	24	0	0	0	0	0	0
fsh-generated/resources/Composition-2-3-VaccinationRecordComposition.json	43328	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	34	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D1-P-C1-Composition.json	3142	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D2-HCP1-C1-Composition.json	3286	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D3-HCP2-C2-Composition.json	3290	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D4-HCP2-C2-Composition.json	3844	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D5-P-C1-Composition.json	3705	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D6-HCP1-C1-Composition.json	4117	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D1-HCP1-C1-Composition.json	3406	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D2-HCP1-C1-Composition.json	3274	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D3-HCP1-C1-Composition.json	3222	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D4-HCP1-C1-Composition.json	3090	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D5-HCP1-C1-Composition.json	3245	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D6-HCP1-C1-Composition.json	3273	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D1-P-C1-Composition.json	3969	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D2-HCP1-C1-Composition.json	4091	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D3-HCP1-C1-Composition.json	3244	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D4-HCP2-C2-Composition.json	3224	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D5-HCP1-C1-Composition.json	3228	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D6-P-C1-Composition.json	3100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D7-HCP1-C1-Composition.json	3222	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-D-D1-HCP1-C1-Composition.json	3847	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Composition-D-D2-HCP2-C2-Composition.json	4009	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0
fsh-generated/resources/Composition-D-D3-HCP1-C1-Composition.json	4944	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	0
fsh-generated/resources/Composition-D-D4-HCP2-C2-Composition.json	5105	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	11	0	0	0	0	0	0
fsh-generated/resources/Composition-D-D5-HCP1-C1-Composition.json	3230	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-D-D6-HCP2-C2-Composition.json	3229	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-D-D7-HCP3-C1-Composition.json	3228	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Composition-E-D1-HCP1-C1-Composition.json	3400	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Composition-E-D2-HCP1-C1-Composition.json	3222	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Composition-F-D1-HCP1-C1-Composition.json	3245	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-F-D2-HCP1-C1-Composition.json	3245	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-F-D3-HCP1-C1-Composition.json	3290	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Composition-F-D4-HCP1-C1-Composition.json	3290	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0
fsh-generated/resources/Composition-F-D5-HCP1-C1-Composition.json	3222	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Composition-F-D6-HCP1-C1-Composition.json	3222	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-RDA01-Composition-b.json	4084	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDA01-Composition.json	4073	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDA02-Composition-b.json	4291	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDA02-Composition.json	4280	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDA03-Composition-b.json	4479	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Composition-RDA03-Composition.json	4468	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDA04-Composition-b.json	4501	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDA04-Composition.json	4490	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB01-Composition-b.json	4072	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB01-Composition.json	4061	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB02-Composition-b.json	4020	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB02-Composition.json	4009	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	1
fsh-generated/resources/Composition-RDB03-Composition-b.json	4026	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB03-Composition.json	4015	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB04-Composition-b.json	4041	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB04-Composition.json	4030	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB05-Composition-b.json	4044	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDB05-Composition.json	4034	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Composition-RDC01-Composition-b.json	3117	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-RDC01-Composition.json	3106	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Composition-RDC02-Composition-b.json	3138	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-RDC02-Composition.json	3127	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Composition-RDC03-Composition-b.json	4026	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Composition-RDC03-Composition.json	4015	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
