URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.ch/ig/ch-atc/ValueSet/AccessAuditTrailEventType,3.3.0,draft,,AccessAuditTrailEventType,AccessAuditTrailEventType,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-atc/ValueSet/DocumentAuditEventType,3.3.0,draft,,DocumentAuditEventType,DocumentAuditEventType,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-atc/ValueSet/EprParticipant,3.3.0,draft,,EprParticipant,EprParticipant,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-atc/ValueSet/HpdAuditEventType,3.3.0,draft,,HpdAuditEventType,HpdAuditEventType,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-atc/ValueSet/PolicyAuditEventType,3.3.0,draft,,PolicyAuditEventType,PolicyAuditEventType,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
